FIPSCode,FIPS_2Digit,State,JurisdictionName,D1a,D1Comments,D2a,D2b,D2c,D2d_Other,D2d,D2e,D2f,D2g_Other,D2g,D2Comments,D3a,D3Comments,D4a,D4b,D4c,D4d,D4e,D4f,D4Comments,D5,D5Comments,string_field_27,int64_field_28,int64_field_29,string_field_30
43775,43,WI,TOWN OF LEWISTON - COLUMBIA COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",6, ,0,0,0,1,2,1,1,, 
44250,44,WI,TOWN OF LINCOLN - ADAMS COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",2, ,0,0,0,1,1,1,1,, 
44275,44,WI,TOWN OF LINCOLN - BAYFIELD COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",3, ,0,0,0,0,1,1,1,, 
44300,44,WI,TOWN OF LINCOLN - BUFFALO COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",3, ,0,0,0,1,2,1,1,, 
44325,44,WI,TOWN OF LINCOLN - BURNETT COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",6, ,0,0,1,2,1,1,1,, 
45350,45,WI,CITY OF LODI - COLUMBIA COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",17, ,0,0,0,5,12,1,1,, 
45375,45,WI,TOWN OF LODI - COLUMBIA COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",21, ,0,0,0,8,10,1,1,, 
45700,45,WI,TOWN OF LONGWOOD - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",6, ,0,0,0,0,3,1,1,, 
46050,46,WI,TOWN OF LOWVILLE - COLUMBIA COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",10, ,0,0,0,2,18,1,1,, 
46075,46,WI,CITY OF LOYAL - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,0,0,4,1,1,, 
46100,46,WI,TOWN OF LOYAL - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",3, ,0,0,0,0,2,1,1,, 
46625,46,WI,TOWN OF LYNN - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,1,1,0,3,1,1,, 
48825,48,WI,TOWN OF MAPLE GROVE - BARRON COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,0,2,0,1,1,, 
48950,48,WI,TOWN OF MAPLE PLAIN - BARRON COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",7, ,0,0,0,2,2,1,1,, 
49150,49,WI,TOWN OF MARCELLON - COLUMBIA COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,0,0,2,1,1,, 
49200,49,WI,TOWN OF MARENGO - ASHLAND COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,0,4,1,1,1,, 
49900,49,WI,VILLAGE OF MASON - BAYFIELD COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,1,0,3,1,1,, 
49925,49,WI,TOWN OF MASON - BAYFIELD COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",6, ,0,0,0,4,0,1,1,, 
50075,50,WI,TOWN OF MAXVILLE - BUFFALO COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",3, ,0,0,0,3,0,1,1,, 
50175,50,WI,TOWN OF MAYVILLE - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,1,1,2,1,1,, 
50275,50,WI,TOWN OF MEAD - CLARK COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",3, ,0,0,0,0,1,1,1,, 
50650,50,WI,TOWN OF MEENON - BURNETT COUNTY,-999999: Data Not Available,"REJECTION REASONS USED IN WI DID NOT NECESSARILY CLEARLY MAP TO THE REJECTION REASONS PROVIDED ON THE EAVS.  IN CASES WHERE OUR REJECTION REASON DID NOT CLEARLY MAP, WE MARKED THE EAVS OPTION AS N/A AND PROVIDED THE WI REASON AS AN OTHER COUNT",1,"IN WI, PRECINCTS ARE REFERRED TO AS WARDS"".  IN MUNICIPALITIES SMALLER THAN 35",000 POPULATION," ELECTION OFFICIALS ARE ALLOWED TO COMBINE MULTIPLE WARDS INTO A SINGLE REPORTING UNIT FOR A GIVEN ELECTION TO SIMPLIFY REPORTING RESULTS.  THE PRECI""",1,1,-888888: Not Applicable,-999999: Data Not Available,-999999: Data Not Available,-888888: Not Applicable,-888888: Not Applicable, ,-999999: Data Not Available,"ELECTION DAY VOTING COMMENTS:  MUNICIPALITIES IN WI MAY SHARE POLLING PLACES ACROSS MUNICIPAL BOUNDARIES.  IF MORE THAN ONE MUNICIPALITY IS USING THE SAME POLLING PLACE, THAT POLLING PLACE WILL BE COUNTED IN THE MUNICIPALITY THAT OWNS THAT POLL",5, ,0,0,0,1,4,1,1,, 
